utc,method,round,purpose,allowed,requested_rows,ids_hash,ids,test_frozen
2026-09-23T15:01:53.158944+00:00,unit_gradient_lcmd,3,fit,True,429,13613e64141f3dcd1b21490ab7fbef9834b7702bc980c9a7299bfcceb0d2a3ac,31;42;43;48;51;56;90;105;119;122;137;144;156;162;164;170;176;177;181;184;198;221;231;234;247;251;268;269;281;294;295;298;303;308;373;388;398;405;407;430;438;440;459;482;488;489;506;510;518;526;529;548;564;567;570;585;589;591;600;604;627;637;641;667;671;675;681;691;703;723;727;739;756;757;766;768;773;806;829;833;842;846;896;902;926;943;946;961;963;991;995;996;1032;1055;1056;1065;1070;1077;1101;1132;1137;1149;1155;1159;1170;1172;1180;1185;1189;1191;1213;1226;1257;1259;1265;1276;1300;1316;1329;1339;1341;1345;1354;1374;1385;1390;1416;1448;1449;1467;1469;1474;1475;1480;1483;1493;1496;1508;1534;1539;1542;1546;1570;1572;1575;1619;1627;1635;1646;1652;1683;1689;1693;1708;1711;1721;1732;1771;1776;1795;1806;1813;1822;1871;1886;1893;1906;1919;1930;1936;1939;1947;1970;1980;2004;2019;2034;2035;2091;2102;2118;2130;2137;2145;2146;2154;2165;2171;2199;2200;2206;2223;2237;2251;2252;2259;2289;2290;2295;2322;2328;2329;2332;2355;2362;2376;2377;2389;2406;2439;2443;2457;2461;2470;2510;2526;2547;2551;2553;2559;2574;2575;2587;2609;2612;2642;2678;2687;2725;2734;2761;2768;2776;2785;2787;2794;2800;2804;2814;2817;2824;2865;2869;2878;2887;2897;2899;2900;2904;2912;2919;2952;2962;2964;2965;2975;2982;3004;3025;3037;3053;3067;3086;3140;3167;3171;3172;3177;3185;3188;3199;3206;3213;3218;3224;3232;3243;3252;3261;3279;3313;3331;3332;3339;3361;3362;3406;3420;3439;3445;3448;3451;3457;3465;3466;3476;3480;3483;3488;3503;3520;3527;3533;3537;3546;3548;3549;3556;3563;3566;3584;3586;3602;3605;3616;3667;3705;3721;3745;3755;3757;3787;3802;3837;3847;3857;3862;3869;3877;3882;3886;3901;3910;3915;3937;3966;3969;3974;3999;4012;4019;4025;4039;4049;4072;4078;4086;4120;4140;4143;4145;4157;4158;4167;4169;4175;4190;4202;4203;4212;4215;4223;4228;4243;4258;4274;4282;4289;4297;4301;4329;4335;4339;4344;4345;4347;4368;4387;4390;4429;4441;4461;4463;4470;4487;4493;4496;4500;4503;4531;4537;4540;4564;4572;4575;4577;4586;4590;4613;4616;4645;4651;4656;4657;4661;4677;4696;4702;4715;4720;4722;4764;4769;4831;4850;4856;4860;4866;4867;4872;4888;4891;4903;4905;4929;4944;4945;4953;4967,False
2026-09-23T15:04:23.227754+00:00,raw_gradient_maxdet,1,fit,True,365,247674cf0fc5d90acddff9625bcbde2a34c4341a85fdecb20ef1178c615a5c1f,31;42;43;48;51;56;90;105;119;122;137;144;156;162;164;170;176;177;181;184;198;221;231;251;268;269;281;295;298;303;308;398;405;407;430;438;459;482;488;489;510;518;526;529;564;570;582;585;589;591;604;637;667;671;675;691;703;723;739;757;766;773;799;806;829;833;842;846;902;926;943;946;961;963;964;969;970;991;995;996;1007;1015;1026;1032;1055;1056;1065;1101;1137;1155;1170;1180;1185;1189;1191;1213;1226;1259;1265;1300;1316;1329;1339;1341;1354;1374;1385;1416;1448;1449;1474;1475;1480;1483;1496;1534;1539;1542;1546;1570;1575;1584;1619;1635;1646;1652;1683;1689;1693;1708;1711;1721;1732;1776;1806;1813;1822;1871;1886;1893;1906;1919;1930;1936;1939;1947;1970;1980;2019;2031;2034;2091;2102;2118;2130;2133;2137;2145;2146;2154;2165;2171;2206;2223;2237;2252;2289;2290;2292;2328;2329;2332;2355;2362;2376;2377;2389;2406;2439;2443;2457;2461;2470;2510;2526;2547;2551;2553;2559;2574;2575;2577;2587;2642;2664;2678;2684;2687;2734;2761;2768;2776;2785;2794;2800;2814;2817;2824;2830;2878;2897;2899;2904;2919;2962;2964;2965;2975;2982;3025;3053;3056;3065;3067;3072;3083;3132;3171;3172;3177;3185;3213;3218;3224;3232;3243;3261;3279;3313;3332;3339;3361;3362;3406;3419;3420;3429;3433;3445;3448;3451;3457;3465;3466;3476;3483;3488;3503;3520;3527;3533;3546;3548;3549;3556;3566;3582;3584;3586;3602;3605;3616;3667;3689;3716;3721;3752;3755;3787;3837;3847;3857;3862;3877;3882;3901;3910;3915;3937;3966;3969;3999;4019;4039;4049;4072;4120;4140;4143;4158;4167;4169;4175;4190;4202;4203;4223;4228;4243;4258;4274;4282;4289;4329;4335;4344;4345;4347;4387;4390;4422;4429;4441;4461;4470;4487;4496;4503;4531;4537;4540;4564;4572;4577;4586;4590;4613;4616;4645;4651;4657;4661;4677;4696;4702;4715;4720;4722;4729;4769;4831;4856;4860;4867;4872;4888;4891;4903;4905;4929;4944;4945;4953;4964;4967,False
2026-09-23T16:50:07.463905+00:00,raw_gradient_maxdet,2,fit,True,397,9978e70b0bbad20b8e4358aa1817901a69a14ad37e245d62d98a9aa9084601cf,31;42;43;48;51;56;86;90;105;119;122;137;144;156;162;164;170;176;177;181;184;198;221;231;251;268;269;281;295;298;303;308;392;398;405;407;430;438;459;482;488;489;504;510;517;518;526;529;564;570;582;585;589;591;604;637;667;671;675;691;703;723;739;757;766;773;799;801;802;806;829;833;842;846;874;902;926;943;946;961;963;964;969;970;991;995;996;1007;1015;1026;1032;1055;1056;1065;1101;1137;1155;1170;1180;1185;1189;1191;1213;1226;1259;1265;1300;1316;1329;1339;1341;1354;1374;1385;1416;1448;1449;1474;1475;1480;1483;1496;1534;1539;1542;1546;1570;1575;1584;1619;1635;1646;1652;1683;1689;1693;1708;1711;1721;1732;1776;1806;1813;1822;1871;1886;1889;1893;1906;1919;1930;1936;1939;1947;1951;1970;1980;2019;2031;2034;2091;2102;2118;2130;2133;2137;2145;2146;2154;2165;2167;2168;2171;2199;2206;2211;2223;2237;2243;2252;2289;2290;2292;2328;2329;2332;2355;2362;2376;2377;2389;2406;2439;2443;2457;2461;2470;2497;2510;2526;2547;2551;2553;2559;2574;2575;2577;2587;2642;2661;2664;2678;2684;2687;2734;2761;2768;2776;2785;2794;2798;2800;2814;2817;2824;2830;2878;2897;2899;2904;2919;2942;2952;2962;2964;2965;2975;2982;3025;3053;3056;3065;3067;3072;3083;3132;3171;3172;3177;3179;3183;3185;3213;3218;3224;3225;3232;3243;3261;3279;3313;3332;3339;3361;3362;3376;3401;3406;3419;3420;3429;3433;3445;3448;3451;3457;3465;3466;3476;3483;3488;3503;3519;3520;3527;3533;3546;3548;3549;3556;3566;3582;3584;3586;3602;3605;3616;3667;3689;3716;3721;3737;3739;3752;3755;3787;3837;3847;3857;3862;3877;3882;3901;3910;3915;3937;3966;3969;3999;4019;4039;4049;4072;4120;4140;4143;4158;4167;4169;4175;4190;4202;4203;4223;4228;4243;4258;4274;4282;4289;4297;4329;4335;4344;4345;4347;4387;4390;4422;4429;4441;4461;4470;4487;4496;4503;4531;4537;4540;4564;4572;4577;4586;4590;4613;4616;4645;4651;4657;4661;4677;4696;4702;4707;4715;4720;4722;4729;4769;4831;4841;4842;4856;4860;4867;4872;4873;4888;4891;4903;4905;4929;4944;4945;4953;4964;4967,False
2026-09-23T17:56:08.243212+00:00,raw_gradient_maxdet,3,fit,True,429,4697d60b6cdaaaa39bba9a9c79a84e4ea9c9ccb2f62f62980279c564fc3f2d4e,10;31;42;43;48;51;56;86;87;90;105;119;122;137;144;156;162;164;170;176;177;181;184;198;221;231;251;268;269;281;295;298;303;308;343;392;398;405;407;430;438;459;482;488;489;504;510;517;518;526;529;564;566;570;582;585;589;591;604;637;667;671;675;691;703;723;739;757;766;773;799;801;802;806;829;833;842;846;874;902;926;943;946;947;961;963;964;969;970;971;991;995;996;1007;1008;1015;1026;1032;1055;1056;1065;1101;1137;1155;1170;1180;1185;1189;1191;1213;1226;1259;1265;1300;1316;1329;1339;1341;1354;1374;1385;1411;1416;1448;1449;1474;1475;1480;1483;1496;1534;1539;1542;1546;1570;1575;1584;1619;1635;1646;1652;1683;1689;1693;1708;1711;1721;1732;1776;1806;1813;1822;1845;1871;1886;1889;1893;1906;1919;1930;1936;1939;1947;1951;1970;1980;2019;2031;2034;2091;2092;2102;2118;2130;2133;2137;2145;2146;2154;2165;2167;2168;2171;2199;2206;2211;2217;2223;2237;2243;2252;2289;2290;2292;2328;2329;2332;2355;2362;2376;2377;2389;2406;2439;2443;2457;2461;2470;2497;2503;2504;2510;2523;2526;2547;2551;2553;2559;2565;2566;2574;2575;2577;2587;2642;2661;2664;2678;2684;2687;2703;2723;2734;2761;2768;2776;2785;2794;2798;2800;2814;2817;2824;2830;2878;2897;2899;2904;2919;2942;2952;2962;2964;2965;2975;2982;3025;3053;3056;3065;3067;3072;3083;3129;3132;3171;3172;3177;3179;3183;3185;3213;3218;3224;3225;3231;3232;3243;3261;3279;3295;3313;3332;3339;3361;3362;3376;3401;3406;3419;3420;3429;3433;3445;3448;3451;3457;3465;3466;3476;3483;3488;3503;3507;3519;3520;3527;3533;3546;3548;3549;3556;3566;3574;3582;3584;3586;3589;3596;3602;3605;3616;3667;3689;3690;3716;3721;3737;3739;3752;3755;3757;3787;3837;3847;3857;3862;3877;3882;3901;3910;3915;3937;3966;3969;3999;4019;4039;4049;4072;4120;4140;4143;4158;4167;4169;4175;4190;4202;4203;4223;4228;4243;4258;4274;4282;4289;4297;4329;4335;4344;4345;4347;4387;4390;4422;4423;4429;4441;4461;4470;4487;4496;4503;4531;4537;4540;4564;4572;4577;4586;4590;4613;4616;4645;4651;4657;4661;4677;4696;4702;4706;4707;4715;4720;4722;4729;4769;4781;4831;4841;4842;4856;4860;4865;4867;4872;4873;4888;4891;4903;4905;4929;4938;4944;4945;4953;4964;4967,False
2026-09-23T20:21:17.245225+00:00,unit_gradient_maxdet,1,fit,True,365,1ec09b266ec39c6c24362d1c53144c52404d31ad69a796f107cb3a8dbd07bd6f,5;31;42;43;48;51;56;90;105;119;122;137;144;156;162;164;170;176;177;181;184;198;221;231;233;251;265;268;269;281;288;295;298;303;308;388;389;398;405;407;430;438;459;482;488;489;510;518;526;529;564;570;585;589;591;604;637;667;671;675;691;703;723;739;757;766;773;806;829;833;842;846;902;926;943;946;956;961;963;969;991;995;996;1032;1055;1056;1065;1101;1137;1155;1170;1180;1185;1189;1191;1213;1226;1259;1265;1300;1316;1329;1339;1341;1354;1374;1385;1416;1448;1449;1474;1475;1480;1483;1496;1534;1539;1542;1546;1570;1575;1619;1634;1635;1646;1652;1683;1689;1693;1708;1711;1721;1732;1733;1776;1806;1813;1822;1844;1871;1886;1893;1906;1919;1930;1936;1939;1947;1970;1980;2019;2034;2091;2102;2118;2130;2137;2143;2145;2146;2154;2165;2171;2206;2223;2237;2252;2289;2290;2329;2332;2355;2362;2368;2376;2377;2379;2389;2396;2406;2439;2443;2457;2461;2470;2510;2526;2547;2551;2553;2559;2574;2575;2587;2642;2678;2687;2734;2761;2768;2776;2785;2791;2794;2800;2814;2817;2824;2878;2897;2899;2904;2916;2919;2962;2964;2965;2975;2982;3025;3053;3067;3171;3172;3177;3185;3213;3218;3224;3232;3243;3261;3279;3313;3332;3339;3361;3362;3400;3406;3408;3417;3420;3433;3445;3448;3451;3457;3465;3466;3476;3483;3488;3503;3520;3527;3533;3546;3548;3549;3556;3566;3584;3586;3602;3605;3616;3667;3690;3721;3755;3787;3833;3837;3847;3857;3862;3877;3882;3901;3910;3915;3937;3966;3969;3981;3999;4012;4019;4039;4049;4054;4072;4099;4120;4140;4143;4158;4167;4169;4175;4190;4202;4203;4223;4228;4243;4256;4258;4274;4282;4289;4329;4335;4344;4345;4347;4387;4390;4423;4429;4441;4461;4470;4487;4496;4503;4513;4531;4537;4540;4564;4572;4577;4586;4590;4613;4616;4645;4651;4657;4661;4677;4696;4702;4715;4720;4722;4769;4806;4831;4856;4860;4867;4872;4888;4891;4903;4905;4921;4929;4944;4945;4953;4967,False
2026-09-23T23:54:09.338405+00:00,unit_gradient_maxdet,2,fit,True,397,276199032cc6e9843baa6b99c8b130c6ade6850cae33bf7fd49d0dd5f5464038,5;26;31;42;43;48;51;56;90;105;119;122;127;137;144;156;162;164;170;176;177;181;184;198;221;231;233;251;265;268;269;281;288;295;298;303;308;388;389;398;405;407;430;438;459;482;488;489;510;518;526;529;564;570;585;589;591;604;637;667;671;675;691;703;723;739;757;766;773;806;829;833;842;846;902;926;943;946;956;961;963;969;991;995;996;1032;1034;1055;1056;1065;1086;1101;1137;1155;1170;1180;1185;1189;1191;1213;1226;1259;1265;1281;1300;1316;1329;1339;1341;1354;1374;1385;1416;1448;1449;1474;1475;1480;1483;1484;1496;1534;1539;1542;1544;1546;1570;1575;1619;1634;1635;1646;1652;1683;1689;1693;1708;1711;1721;1732;1733;1734;1776;1806;1813;1822;1827;1844;1871;1886;1893;1906;1919;1930;1936;1939;1947;1970;1980;2019;2034;2091;2102;2118;2130;2137;2143;2145;2146;2154;2158;2165;2171;2206;2223;2237;2252;2289;2290;2329;2332;2355;2362;2368;2376;2377;2379;2389;2396;2406;2439;2443;2457;2461;2470;2499;2510;2526;2536;2547;2551;2553;2559;2566;2574;2575;2587;2612;2642;2659;2678;2687;2734;2761;2768;2776;2785;2791;2794;2800;2814;2817;2824;2878;2894;2897;2899;2904;2916;2919;2955;2959;2962;2964;2965;2975;2982;3007;3025;3053;3067;3086;3171;3172;3177;3185;3213;3218;3224;3232;3243;3261;3279;3313;3332;3339;3361;3362;3400;3406;3408;3417;3420;3433;3445;3448;3451;3457;3465;3466;3476;3483;3488;3503;3520;3527;3533;3536;3546;3548;3549;3556;3566;3584;3586;3602;3605;3616;3624;3667;3690;3699;3721;3755;3787;3833;3837;3847;3857;3862;3877;3882;3901;3910;3915;3937;3966;3969;3981;3985;3999;4012;4019;4039;4049;4054;4072;4099;4120;4140;4143;4149;4158;4167;4169;4175;4190;4202;4203;4223;4228;4243;4256;4258;4274;4282;4289;4329;4335;4336;4344;4345;4347;4351;4387;4390;4423;4429;4441;4461;4470;4482;4487;4488;4496;4503;4513;4531;4537;4540;4564;4572;4577;4586;4590;4613;4616;4637;4645;4651;4657;4661;4677;4696;4702;4715;4717;4720;4722;4769;4806;4831;4856;4860;4867;4872;4888;4891;4903;4905;4917;4921;4929;4944;4945;4953;4967,False
2026-09-24T01:36:47.440437+00:00,unit_gradient_maxdet,3,fit,True,429,6b54f8062d1e65f3a4d544f9662fc3aa1602082599b1ad94c03223b9d6c3433c,5;26;31;42;43;48;51;56;90;105;119;122;125;127;137;144;156;162;164;170;176;177;181;184;198;221;231;233;251;265;268;269;281;288;295;298;303;308;343;388;389;398;405;407;430;438;459;482;488;489;510;518;526;529;564;570;585;589;591;604;637;667;671;675;683;691;703;723;739;757;766;773;806;825;829;833;842;846;892;902;926;943;946;956;961;963;969;991;995;996;1015;1032;1034;1055;1056;1065;1086;1101;1137;1155;1159;1170;1180;1185;1189;1191;1213;1226;1259;1265;1281;1300;1316;1329;1339;1341;1354;1374;1385;1416;1448;1449;1474;1475;1480;1483;1484;1490;1496;1523;1534;1539;1542;1544;1546;1570;1575;1597;1619;1634;1635;1646;1652;1683;1689;1693;1708;1711;1721;1732;1733;1734;1776;1806;1813;1817;1822;1827;1835;1844;1871;1886;1893;1906;1919;1930;1936;1939;1947;1970;1980;2019;2034;2040;2091;2102;2118;2130;2137;2143;2145;2146;2154;2158;2165;2171;2181;2206;2223;2237;2244;2252;2289;2290;2329;2332;2355;2362;2368;2376;2377;2379;2389;2396;2406;2439;2443;2448;2457;2461;2470;2490;2499;2510;2526;2536;2547;2551;2553;2559;2566;2569;2574;2575;2587;2612;2642;2659;2678;2681;2687;2705;2734;2761;2768;2776;2785;2791;2794;2800;2814;2817;2824;2878;2894;2897;2899;2904;2916;2919;2955;2959;2962;2964;2965;2975;2982;3007;3025;3053;3067;3086;3171;3172;3177;3185;3213;3218;3224;3227;3232;3243;3261;3279;3313;3332;3339;3361;3362;3400;3406;3408;3416;3417;3420;3433;3445;3447;3448;3451;3457;3465;3466;3476;3483;3487;3488;3503;3520;3527;3533;3536;3546;3548;3549;3556;3566;3584;3586;3602;3605;3616;3624;3667;3690;3699;3721;3755;3787;3833;3837;3847;3857;3862;3877;3882;3901;3910;3915;3937;3966;3969;3981;3985;3999;4012;4019;4039;4049;4054;4072;4085;4099;4120;4140;4143;4144;4147;4149;4158;4167;4169;4175;4190;4202;4203;4208;4223;4228;4243;4253;4256;4258;4274;4282;4286;4289;4329;4335;4336;4344;4345;4347;4351;4387;4390;4408;4423;4429;4441;4461;4470;4482;4487;4488;4496;4503;4513;4531;4537;4540;4564;4572;4577;4586;4590;4613;4616;4637;4645;4651;4657;4661;4677;4696;4702;4715;4717;4720;4722;4769;4806;4831;4856;4860;4867;4872;4888;4891;4903;4905;4917;4921;4929;4944;4945;4953;4959;4967,False
2026-09-24T02:07:38.244805+00:00,shared,0,validation,True,247,6aa8288cc1c20aed3c52035bc92a1a060004c0e0a5d93a7f3e5828f7aa100d12,96;101;110;134;145;148;158;197;205;230;239;304;313;319;322;323;324;344;425;427;428;457;465;471;493;556;568;611;626;633;652;669;676;692;719;722;742;763;770;805;817;867;869;875;889;924;960;1045;1064;1066;1075;1085;1088;1211;1222;1235;1239;1293;1311;1350;1356;1368;1383;1412;1421;1427;1431;1455;1501;1505;1558;1560;1589;1603;1648;1665;1699;1709;1713;1716;1772;1792;1796;1808;1934;1966;1989;1995;2010;2025;2065;2068;2087;2099;2139;2156;2176;2192;2227;2235;2264;2275;2286;2317;2326;2336;2339;2346;2373;2382;2428;2431;2441;2471;2516;2535;2616;2646;2651;2660;2663;2669;2671;2683;2696;2711;2712;2732;2748;2782;2799;2837;2841;2870;2879;2881;2892;2915;2931;2932;2935;2956;2971;2986;2988;2993;3003;3038;3047;3050;3058;3059;3063;3089;3097;3110;3111;3118;3182;3190;3204;3219;3221;3228;3276;3282;3284;3293;3336;3378;3380;3382;3440;3485;3491;3555;3578;3601;3635;3656;3694;3719;3726;3746;3751;3753;3762;3763;3790;3807;3813;3854;3870;3872;3908;3914;3928;3990;4000;4010;4037;4041;4069;4108;4131;4142;4211;4310;4325;4333;4340;4359;4370;4375;4389;4411;4467;4483;4497;4533;4546;4618;4620;4633;4634;4653;4684;4694;4697;4712;4721;4726;4753;4778;4799;4802;4859;4864;4885;4899;4906;4920;4925;4931;4935;4936;4949,False
2026-09-24T02:07:38.248730+00:00,shared,0,fit,True,333,431796eafada99c70b1bd7a5f4ff21bde5afa3f05bdb62b7a38b59dfe530b68b,31;42;43;48;51;56;90;105;119;122;137;144;156;162;164;170;176;177;181;184;198;221;231;251;268;269;281;295;298;303;308;398;405;407;430;438;459;482;488;489;510;518;526;529;564;570;585;589;591;604;637;667;671;675;691;703;723;739;757;766;773;806;829;833;842;846;902;926;943;946;961;963;991;995;996;1032;1055;1056;1065;1101;1137;1155;1170;1180;1185;1189;1191;1213;1226;1259;1265;1300;1316;1329;1339;1341;1354;1374;1385;1416;1448;1449;1474;1475;1480;1483;1496;1534;1539;1542;1546;1570;1575;1619;1635;1646;1652;1683;1689;1693;1708;1711;1721;1732;1776;1806;1813;1822;1871;1886;1893;1906;1919;1930;1936;1939;1947;1970;1980;2019;2034;2091;2102;2118;2130;2137;2145;2146;2154;2165;2171;2206;2223;2237;2252;2289;2290;2329;2332;2355;2362;2376;2377;2389;2406;2439;2443;2457;2461;2470;2510;2526;2547;2551;2553;2559;2574;2575;2587;2642;2678;2687;2734;2761;2768;2776;2785;2794;2800;2814;2817;2824;2878;2897;2899;2904;2919;2962;2964;2965;2975;2982;3025;3053;3067;3171;3172;3177;3185;3213;3218;3224;3232;3243;3261;3279;3313;3332;3339;3361;3362;3406;3420;3445;3448;3451;3457;3465;3466;3476;3483;3488;3503;3520;3527;3533;3546;3548;3549;3556;3566;3584;3586;3602;3605;3616;3667;3721;3755;3787;3837;3847;3857;3862;3877;3882;3901;3910;3915;3937;3966;3969;3999;4019;4039;4049;4072;4120;4140;4143;4158;4167;4169;4175;4190;4202;4203;4223;4228;4243;4258;4274;4282;4289;4329;4335;4344;4345;4347;4387;4390;4429;4441;4461;4470;4487;4496;4503;4531;4537;4540;4564;4572;4577;4586;4590;4613;4616;4645;4651;4657;4661;4677;4696;4702;4715;4720;4722;4769;4831;4856;4860;4867;4872;4888;4891;4903;4905;4929;4944;4945;4953;4967,False
2026-09-24T02:07:40.769061+00:00,unit_gradient_maxdet,3,fit,True,429,6b54f8062d1e65f3a4d544f9662fc3aa1602082599b1ad94c03223b9d6c3433c,5;26;31;42;43;48;51;56;90;105;119;122;125;127;137;144;156;162;164;170;176;177;181;184;198;221;231;233;251;265;268;269;281;288;295;298;303;308;343;388;389;398;405;407;430;438;459;482;488;489;510;518;526;529;564;570;585;589;591;604;637;667;671;675;683;691;703;723;739;757;766;773;806;825;829;833;842;846;892;902;926;943;946;956;961;963;969;991;995;996;1015;1032;1034;1055;1056;1065;1086;1101;1137;1155;1159;1170;1180;1185;1189;1191;1213;1226;1259;1265;1281;1300;1316;1329;1339;1341;1354;1374;1385;1416;1448;1449;1474;1475;1480;1483;1484;1490;1496;1523;1534;1539;1542;1544;1546;1570;1575;1597;1619;1634;1635;1646;1652;1683;1689;1693;1708;1711;1721;1732;1733;1734;1776;1806;1813;1817;1822;1827;1835;1844;1871;1886;1893;1906;1919;1930;1936;1939;1947;1970;1980;2019;2034;2040;2091;2102;2118;2130;2137;2143;2145;2146;2154;2158;2165;2171;2181;2206;2223;2237;2244;2252;2289;2290;2329;2332;2355;2362;2368;2376;2377;2379;2389;2396;2406;2439;2443;2448;2457;2461;2470;2490;2499;2510;2526;2536;2547;2551;2553;2559;2566;2569;2574;2575;2587;2612;2642;2659;2678;2681;2687;2705;2734;2761;2768;2776;2785;2791;2794;2800;2814;2817;2824;2878;2894;2897;2899;2904;2916;2919;2955;2959;2962;2964;2965;2975;2982;3007;3025;3053;3067;3086;3171;3172;3177;3185;3213;3218;3224;3227;3232;3243;3261;3279;3313;3332;3339;3361;3362;3400;3406;3408;3416;3417;3420;3433;3445;3447;3448;3451;3457;3465;3466;3476;3483;3487;3488;3503;3520;3527;3533;3536;3546;3548;3549;3556;3566;3584;3586;3602;3605;3616;3624;3667;3690;3699;3721;3755;3787;3833;3837;3847;3857;3862;3877;3882;3901;3910;3915;3937;3966;3969;3981;3985;3999;4012;4019;4039;4049;4054;4072;4085;4099;4120;4140;4143;4144;4147;4149;4158;4167;4169;4175;4190;4202;4203;4208;4223;4228;4243;4253;4256;4258;4274;4282;4286;4289;4329;4335;4336;4344;4345;4347;4351;4387;4390;4408;4423;4429;4441;4461;4470;4482;4487;4488;4496;4503;4513;4531;4537;4540;4564;4572;4577;4586;4590;4613;4616;4637;4645;4651;4657;4661;4677;4696;4702;4715;4717;4720;4722;4769;4806;4831;4856;4860;4867;4872;4888;4891;4903;4905;4917;4921;4929;4944;4945;4953;4959;4967,False
2026-09-24T02:10:09.728131+00:00,final_test,0,final_test,True,247,560a45f0bc37918978789ad0adc84db3b4f3da7ec39f6e4ea16b92efd10ff839,20;53;76;107;120;131;140;224;241;250;266;276;285;327;380;390;391;406;447;451;472;475;492;494;498;558;563;581;601;631;645;716;775;780;795;828;841;913;967;984;1003;1022;1042;1110;1111;1114;1122;1131;1148;1152;1200;1203;1238;1260;1262;1271;1275;1286;1330;1343;1365;1372;1376;1404;1425;1446;1447;1450;1481;1488;1517;1519;1549;1556;1581;1602;1605;1647;1675;1676;1691;1724;1727;1741;1802;1838;1839;1872;1878;1884;1898;1913;1932;1952;1968;1975;1982;2011;2020;2030;2033;2043;2050;2079;2108;2114;2148;2160;2166;2230;2270;2299;2333;2353;2383;2385;2404;2408;2432;2458;2479;2485;2515;2521;2545;2557;2560;2595;2604;2666;2689;2697;2719;2738;2743;2745;2760;2777;2793;2802;2808;2819;2874;2877;2906;2917;2920;2951;2966;2970;3011;3016;3044;3045;3090;3113;3115;3147;3155;3174;3187;3197;3202;3229;3262;3263;3317;3342;3343;3385;3410;3423;3432;3434;3444;3471;3486;3492;3521;3531;3534;3558;3611;3646;3649;3652;3654;3658;3669;3710;3724;3750;3829;3852;3917;3962;3982;3984;4004;4006;4008;4084;4109;4114;4125;4132;4159;4160;4168;4216;4219;4234;4252;4311;4323;4381;4404;4471;4473;4512;4542;4553;4562;4576;4635;4647;4654;4660;4667;4669;4681;4685;4705;4723;4733;4738;4741;4743;4744;4754;4771;4824;4869;4871;4886;4895;4954,True
