method,budget,id,latent_nearest_L_cosine_distance,latent_nearest_L_cosine_distance_pool_percentile,morgan_nearest_L_max_tanimoto,morgan_nearest_L_max_tanimoto_pool_percentile,morgan_novelty,morgan_novelty_pool_percentile,scaffold_novelty,scaffold_novelty_pool_percentile,heavy_atom_count,heavy_atom_count_pool_percentile,molecular_weight,molecular_weight_pool_percentile,gradient_norm,gradient_norm_pool_percentile
latent_coreset,365,1827,0.07820122165964905,99.35080842724155,0.27906978130340576,4.703576678098971,0.7209302186965942,95.29642332190103,0.0,29.76482116609505,15.0,17.136207741303284,202.297,13.584027437530622,835.1853130388424,72.2562469377756
latent_coreset,365,504,0.0769414990956182,99.32631063204312,0.2115384340286255,0.34296913277804997,0.7884615659713745,99.65703086722195,1.0,79.76482116609506,45.0,99.8530132288094,632.5760000000001,99.70602645761882,1799.6962117747107,99.71827535521804
latent_coreset,365,3624,0.07687966217718378,99.30181283684469,0.32499998807907104,11.170994610485057,0.675000011920929,88.82900538951495,1.0,79.76482116609506,14.0,12.212150906418422,200.27799999999996,12.481626653601175,415.9246508059806,19.97795198432141
latent_coreset,365,3983,0.07658399081349554,99.27731504164625,0.32258063554763794,10.717785399314062,0.6774193644523621,89.28221460068593,1.0,79.76482116609506,26.0,79.12787849093583,350.41800000000006,75.85742283194512,329.4128383955865,8.537481626653602
latent_coreset,365,4504,0.0762982357779255,99.20382165605095,0.4047619104385376,25.330720235178834,0.5952380895614624,74.66927976482116,1.0,79.76482116609506,22.0,62.077413032827046,301.31100000000004,59.02743753062224,654.4789253796833,53.1969622733954
latent_coreset,365,3643,0.07621384363283834,99.17932386085252,0.238095223903656,0.9921607055365017,0.761904776096344,99.0078392944635,1.0,79.76482116609506,32.0,92.29544341009309,436.5830000000002,90.38461538461539,469.2060606366557,27.27829495345419
latent_coreset,365,12,0.07584940281925057,99.15482606565409,0.52173912525177,48.34639882410583,0.47826087474823,51.65360117589417,1.0,79.76482116609506,34.0,95.70063694267516,500.5520000000001,96.66829985301322,736.6079291914244,63.21656050955414
latent_coreset,365,4612,0.07464577715643617,99.13032827045566,0.6730769276618958,74.90200881920627,0.32692307233810425,25.097991180793727,0.0,29.76482116609505,32.0,92.29544341009309,427.5190000000002,89.58843704066634,393.8223863213567,17.43018128368447
latent_coreset,365,4578,0.07432693806892654,99.10583047525722,0.25,1.6291033806957373,0.75,98.37089661930426,1.0,79.76482116609506,23.0,67.08721215090641,310.35300000000007,62.6531112199902,369.69431898446436,14.318961293483587
latent_coreset,365,159,0.07365094325425381,99.0813326800588,0.3692307472229004,18.875551200391964,0.6307692527770996,81.12444879960805,1.0,79.76482116609506,24.0,71.19059284664381,342.48300000000006,73.3219010289074,320.8670896802307,7.38608525232729
latent_coreset,365,88,0.07363029260167986,99.05683488486036,0.3484848737716675,15.249877511024007,0.6515151262283325,84.75012248897599,1.0,79.76482116609506,24.0,71.19059284664381,403.3890000000002,85.98726114649682,317.6853417233384,7.092111709946105
latent_coreset,365,2505,0.07354109587705648,99.03233708966192,0.4791666865348816,39.30671239588437,0.5208333134651184,60.69328760411563,1.0,79.76482116609506,22.0,62.077413032827046,298.382,57.618814306712395,799.2504503122774,68.9735423811857
latent_coreset,365,4285,0.07350589923624518,98.98334149926507,0.7058823108673096,80.59774620284175,0.29411765933036804,19.402253797158256,0.0,29.76482116609505,18.0,36.17099461048506,244.29000000000002,32.31259186673199,736.4408745051783,63.16756491915727
latent_coreset,365,2623,0.07209675266146232,98.95884370406664,0.30000001192092896,7.38608525232729,0.699999988079071,92.61391474767271,1.0,79.76482116609506,22.0,62.077413032827046,331.824,69.86771190592846,657.4197853495767,53.71141597256247
latent_coreset,365,4023,0.0715037358928512,98.88535031847134,0.27272725105285645,3.809407153356198,0.7272727489471436,96.19059284664381,1.0,79.76482116609506,22.0,62.077413032827046,298.43,57.729054385105336,718.4736027455452,61.06075453209211
latent_coreset,365,1248,0.07142708214101523,98.8608525232729,0.5319148898124695,50.22048015678588,0.4680851101875305,49.77951984321411,0.0,29.76482116609505,19.0,43.29985301322881,257.377,39.24546790788829,307.6619093013601,6.283684468397845
latent_coreset,365,4766,0.07127672389746809,98.83635472807447,0.4117646813392639,26.923076923076923,0.5882353186607361,73.07692307692307,0.0,29.76482116609505,18.0,36.17099461048506,240.346,30.279274865262128,519.8961031198055,35.38706516413523
latent_coreset,365,1723,0.07112887777787169,98.76286134247918,0.39534884691238403,23.432141107300342,0.604651153087616,76.56785889269966,0.0,29.76482116609505,14.0,12.212150906418422,188.27,8.57422831945125,207.4249744284255,1.1391474767270946
latent_coreset,365,2263,0.07051436496991081,98.71386575208231,0.7222222089767456,82.83929446349828,0.2777777910232544,17.160705536501712,0.0,29.76482116609505,22.0,62.077413032827046,323.41400000000004,67.36893679568838,341.81222361335864,10.35031847133758
latent_coreset,365,1845,0.06854114445607284,98.46888780009799,0.7727272510528564,90.97256246937776,0.22727273404598236,9.027437530622244,1.0,79.76482116609506,25.0,75.26947574718275,336.30300000000005,71.46006859382655,536.0752702151664,37.64086232239098
latent_coreset,365,3986,0.06810630823386032,98.44439000489956,0.6000000238418579,62.481626653601175,0.4000000059604645,37.518373346398825,0.0,29.76482116609505,18.0,36.17099461048506,238.33400000000003,29.1891229789319,323.44332437690053,7.827045565899068
latent_coreset,365,1640,0.06686278712986382,98.29740323370896,0.4722222089767456,37.86134247917688,0.5277777910232544,62.13865752082312,0.0,29.76482116609505,13.0,7.508574228319451,179.26299999999998,6.467417932386085,230.2411532462146,1.727094561489466
latent_coreset,397,1733,0.08267238036307478,99.98765432098764,0.24242424964904785,1.0123456790123457,0.7575757503509521,98.98765432098764,1.0,80.39506172839506,11.0,1.950617283950617,160.213,2.0987654320987654,318.0934911875758,7.493827160493827
latent_coreset,397,278,0.07020136601427973,99.93827160493827,0.3999999761581421,22.320987654320987,0.6000000238418579,77.67901234567901,0.0,30.395061728395063,14.0,12.25925925925926,213.25799999999998,18.19753086419753,337.25294325971385,9.592592592592593
latent_coreset,397,4610,0.06955598702211596,99.91358024691358,0.48000001907348633,37.308641975308646,0.5199999809265137,62.691358024691354,0.0,30.395061728395063,21.0,56.49382716049382,299.29599999999994,57.97530864197531,504.5469513023957,32.382716049382715
latent_coreset,397,4520,0.06932937486867419,99.8888888888889,0.529411792755127,47.617283950617285,0.47058823704719543,52.382716049382715,0.0,30.395061728395063,22.0,62.18518518518519,300.39799999999997,58.64197530864198,401.7701477741007,17.51851851851852
latent_coreset,397,1909,0.06510950105330959,99.8395061728395,0.5925925970077515,59.18518518518518,0.40740740299224854,40.81481481481482,0.0,30.395061728395063,12.0,4.074074074074074,164.248,2.8765432098765435,348.4175804205909,10.827160493827162
latent_coreset,397,1536,0.06505537778640136,99.81481481481481,0.30645161867141724,7.530864197530865,0.6935483813285828,92.46913580246914,1.0,80.39506172839506,26.0,79.1604938271605,354.446,77.41975308641975,736.2384022445767,64.28395061728395
latent_coreset,397,2955,0.06481771533041902,99.79012345679013,0.192307710647583,0.16049382716049382,0.807692289352417,99.8395061728395,1.0,80.39506172839506,12.0,4.074074074074074,179.14099999999996,6.382716049382715,581.7791011783571,44.358024691358025
latent_coreset,397,741,0.06467741863013465,99.76543209876543,0.3461538553237915,13.39506172839506,0.6538461446762085,86.60493827160494,0.0,30.395061728395063,20.0,50.07407407407407,294.46,56.53086419753086,248.6336656396154,2.185185185185185
latent_coreset,397,1523,0.06368258428495588,99.71604938271605,0.2666666507720947,2.6543209876543212,0.7333333492279053,97.34567901234567,1.0,80.39506172839506,17.0,28.938271604938272,234.339,27.49382716049383,579.0089366188804,43.91358024691358
latent_coreset,397,3259,0.0634061504141602,99.69135802469135,0.4117646813392639,24.82716049382716,0.5882353186607361,75.17283950617283,0.0,30.395061728395063,20.0,50.07407407407407,275.26000000000005,47.160493827160494,464.3122988830161,26.654320987654323
latent_coreset,397,3770,0.06225019472014337,99.66666666666667,0.6666666269302368,72.4320987654321,0.3333333432674408,27.5679012345679,0.0,30.395061728395063,41.0,99.55555555555556,547.7390000000003,98.34567901234567,0.0,0.09876543209876544
latent_coreset,397,4369,0.06019711576179754,99.59259259259258,0.75,86.32098765432099,0.25,13.679012345679013,0.0,30.395061728395063,16.0,22.654320987654323,235.71400000000003,28.000000000000004,291.389542307858,4.777777777777778
latent_coreset,397,2442,0.060148806600379134,99.5679012345679,0.4651162624359131,34.50617283950617,0.5348837375640869,65.49382716049382,0.0,30.395061728395063,15.0,17.185185185185183,204.26899999999995,14.25925925925926,377.9512797444983,14.135802469135802
latent_coreset,397,3535,0.05933842939691003,99.54320987654322,0.5441176891326904,50.28395061728395,0.45588234066963196,49.71604938271605,1.0,80.39506172839506,32.0,92.35802469135803,477.4750000000002,94.9753086419753,815.4903727419083,72.01234567901234
latent_coreset,397,1795,0.05915909719876533,99.51851851851852,0.5616438388824463,53.148148148148145,0.4383561611175537,46.85185185185185,0.0,30.395061728395063,33.0,94.37037037037037,498.6510000000002,96.65432098765432,562.345512737224,41.46913580246914
latent_coreset,397,1846,0.059143228455835195,99.49382716049384,0.5531914830207825,51.456790123456784,0.44680851697921753,48.54320987654321,0.0,30.395061728395063,18.0,36.25925925925926,247.338,33.925925925925924,280.4520325940283,4.037037037037037
latent_coreset,397,1112,0.05779780323808548,99.32098765432099,0.625,65.19753086419753,0.375,34.80246913580247,0.0,30.395061728395063,26.0,79.1604938271605,362.1910000000002,78.8641975308642,617.7276859637296,50.03703703703704
latent_coreset,397,1566,0.058968845562597516,99.46913580246914,0.5714285373687744,55.28395061728395,0.4285714328289032,44.71604938271605,1.0,80.39506172839506,17.0,28.938271604938272,251.35099999999997,35.382716049382715,559.7108583618158,41.04938271604938
latent_coreset,397,4847,0.05745265584057435,99.27160493827161,0.6818181872367859,74.71604938271605,0.3181818127632141,25.283950617283953,1.0,80.39506172839506,17.0,28.938271604938272,249.74099999999999,34.80246913580247,426.75281759838487,21.37037037037037
latent_coreset,397,3010,0.056910902891506576,99.22222222222223,0.40740740299224854,23.88888888888889,0.5925925970077515,76.11111111111111,0.0,30.395061728395063,22.0,62.18518518518519,304.3420000000001,60.40740740740741,402.0746067925,17.617283950617285
latent_coreset,397,4300,0.056815670186558864,99.19753086419753,0.5111111402511597,43.97530864197531,0.4888888895511627,56.02469135802469,0.0,30.395061728395063,15.0,17.185185185185183,205.301,14.543209876543209,321.038084628361,7.864197530864198
latent_coreset,397,2958,0.055565777439906094,99.12345679012346,0.6666666269302368,72.4320987654321,0.3333333432674408,27.5679012345679,1.0,80.39506172839506,27.0,82.39506172839506,371.40800000000013,80.45679012345678,747.4123863940122,65.37037037037037
latent_coreset,397,2260,0.055497487153660874,99.09876543209877,0.5090909004211426,43.358024691358025,0.4909090995788574,56.64197530864198,0.0,30.395061728395063,35.0,96.65432098765432,465.5490000000001,94.0246913580247,483.89955892259803,29.49382716049383
latent_coreset,397,1217,0.05357500585582098,98.85185185185185,0.4893617033958435,39.55555555555556,0.5106382966041565,60.44444444444444,1.0,80.39506172839506,17.0,28.938271604938272,228.247,25.08641975308642,752.5379062191888,66.1604938271605
latent_coreset,397,4351,0.05328759166222574,98.82716049382717,0.560606062412262,52.75308641975308,0.43939393758773804,47.24691358024691,0.0,30.395061728395063,33.0,94.37037037037037,454.5230000000003,92.8395061728395,503.7882537904261,32.135802469135804
latent_coreset,397,2491,0.053112638449657634,98.77777777777777,0.3518518805503845,14.641975308641975,0.6481481194496155,85.35802469135803,1.0,80.39506172839506,24.0,71.25925925925925,337.4440000000001,72.29629629629629,593.4189132830326,45.96296296296296
latent_coreset,397,1816,0.05298372666694007,98.67901234567901,0.5740740299224854,55.901234567901234,0.42592594027519226,44.098765432098766,0.0,30.395061728395063,26.0,79.1604938271605,348.4460000000001,75.58024691358025,653.2032681801736,54.53086419753086
latent_coreset,397,3545,0.05792403101396193,99.34567901234568,0.37254899740219116,17.938271604938272,0.6274510025978088,82.06172839506173,0.0,30.395061728395063,18.0,36.25925925925926,244.29,32.2716049382716,496.89858410040233,31.296296296296294
latent_coreset,397,1885,0.05382406033215592,98.90123456790123,0.5454545021057129,50.40740740740741,0.4545454680919647,49.592592592592595,0.0,30.395061728395063,17.0,28.938271604938272,235.239,27.753086419753085,463.08765663892854,26.45679012345679
latent_coreset,397,3839,0.05171085280845411,98.53086419753086,0.5227272510528564,46.382716049382715,0.47727271914482117,53.61728395061729,1.0,80.39506172839506,21.0,56.49382716049382,278.39900000000006,49.382716049382715,340.77865246616267,10.037037037037038
latent_coreset,397,4795,0.05107952227783086,98.4320987654321,0.2549019455909729,1.7777777777777777,0.7450980544090271,98.22222222222223,1.0,80.39506172839506,16.0,22.654320987654323,214.352,18.839506172839506,200.25897853029258,0.7283950617283951
latent_coreset,397,814,0.0510360682964649,98.4074074074074,0.47826087474823,36.925925925925924,0.52173912525177,63.07407407407407,1.0,80.39506172839506,30.0,88.88888888888889,408.4920000000001,86.61728395061729,472.34554220636124,27.740740740740737
morgan_coreset,333,3295,0.009186039254509115,26.62858531842489,0.15789473056793213,0.012153621779290228,0.8421052694320679,99.98784637822071,1.0,79.42391832766165,18.0,36.193485658726296,255.224,37.77345649003403,661.0684221349163,83.21584832280018
morgan_coreset,333,2419,0.08542809839831011,99.18570734078756,0.1805555820465088,0.10938259601361207,0.8194444179534912,99.8906174039864,1.0,79.42391832766165,19.0,43.2912007778318,330.17800000000017,68.98395721925134,441.0172068130313,53.05055906660184
morgan_coreset,333,1221,0.04517047138802721,87.00777831793874,0.18965518474578857,0.18230432668935342,0.8103448152542114,99.81769567331065,1.0,79.42391832766165,14.0,12.20223626640739,187.24199999999993,7.912007778317939,562.8818724673716,72.54496840058337
morgan_coreset,333,2955,0.05697106032934207,94.22702965483715,0.192307710647583,0.2066115702479339,0.807692289352417,99.79338842975206,1.0,79.42391832766165,12.0,4.071463296062226,179.14099999999996,6.35634419056879,289.467951080682,22.739426349052017
morgan_coreset,333,3985,0.034416301254225234,76.09382596013612,0.2063491940498352,0.2916869227029655,0.7936508059501648,99.70831307729703,1.0,79.42391832766165,15.0,17.11229946524064,209.28899999999996,16.37092853670394,511.0922700339466,65.49586776859503
morgan_coreset,333,4194,0.050047885611102294,90.41079241614001,0.2063491940498352,0.2916869227029655,0.7936508059501648,99.70831307729703,1.0,79.42391832766165,22.0,61.95916383082158,309.3309999999999,61.98347107438017,300.56035689832856,25.170150704910064
morgan_coreset,333,504,0.027090006890582163,65.27710257656781,0.2115384340286255,0.3889158969372873,0.7884615659713745,99.61108410306271,1.0,79.42391832766165,45.0,99.85415653864852,632.5760000000001,99.70831307729703,467.0206247933634,57.74185707340788
morgan_coreset,333,343,0.004489947981290321,15.009722897423433,0.21212118864059448,0.44968400583373846,0.7878788113594055,99.55031599416625,1.0,79.42391832766165,30.0,88.79436071949442,503.2900000000002,96.82790471560526,912.0242241864848,95.61254253767622
morgan_coreset,333,3012,0.022503984423907553,57.13417598444337,0.21212118864059448,0.44968400583373846,0.7878788113594055,99.55031599416625,1.0,79.42391832766165,35.0,96.58483228001946,450.58500000000015,92.24598930481284,299.69220131726945,24.902771025765677
morgan_coreset,333,1270,0.07670161311751067,98.33495381623723,0.2142857313156128,0.5104521147301896,0.7857142686843872,99.48954788526981,1.0,79.42391832766165,26.0,79.01069518716578,394.6300000000001,84.40690325717064,307.28903300481466,26.65289256198347
morgan_coreset,333,3105,0.08297394401699265,98.84540593096743,0.21739131212234497,0.5955274671852212,0.782608687877655,99.40447253281478,1.0,79.42391832766165,26.0,79.01069518716578,371.40800000000013,80.32328633932913,459.53801423472623,56.52649489547885
morgan_coreset,333,3329,0.03832881769170027,80.37190082644628,0.2200000286102295,0.6441419543023821,0.7799999713897705,99.35585804569762,1.0,79.42391832766165,19.0,43.2912007778318,279.25199999999995,49.2586290714633,986.662468722582,97.16820612542537
morgan_coreset,333,627,0.021198264195340544,54.67914438502673,0.22448980808258057,0.6927564414195431,0.7755101919174194,99.30724355858047,1.0,79.42391832766165,16.0,22.593582887700535,231.32,26.446280991735538,284.63291726100135,21.402527953330093
morgan_coreset,333,2308,0.08497225711584477,99.11278561011181,0.22857141494750977,0.7292173067574137,0.7714285850524902,99.27078269324258,0.0,29.423918327661642,9.0,0.19445794846864364,148.58900000000003,0.9722897423432183,199.20833775831193,5.3597472046669905
morgan_coreset,333,1877,0.012226956524724497,34.115216334467675,0.22950822114944458,0.7656781720952844,0.7704917788505554,99.23432182790471,1.0,79.42391832766165,22.0,61.95916383082158,308.255,61.655323286339325,812.7586724747283,92.59844433641226
morgan_coreset,333,2169,0.029909374705101133,69.67671366067087,0.23076921701431274,0.8507535245503159,0.7692307829856873,99.14924647544969,1.0,79.42391832766165,40.0,99.1370928536704,568.5460000000003,99.05201750121536,599.5850148416305,77.3578026251823
morgan_coreset,333,2322,0.02176613973155228,55.87019931939719,0.23076921701431274,0.8507535245503159,0.7692307829856873,99.14924647544969,1.0,79.42391832766165,24.0,71.0379192999514,310.4,62.688381137579,393.3896295806226,44.1541079241614
morgan_coreset,333,4823,0.044266498453346514,86.15702479338843,0.23076921701431274,0.8507535245503159,0.7692307829856873,99.14924647544969,1.0,79.42391832766165,22.0,61.95916383082158,334.2460000000001,70.770539620807,413.01059191522523,48.14049586776859
morgan_coreset,333,234,0.08161549779131672,98.65094798249878,0.23404252529144287,0.9358288770053476,0.7659574747085571,99.06417112299465,1.0,79.42391832766165,14.0,12.20223626640739,190.24599999999998,9.309674282936314,223.28625969849455,8.592610597958192
morgan_coreset,333,2184,0.03304430027148253,74.34370442391834,0.23529410362243652,0.960136120563928,0.7647058963775635,99.03986387943607,1.0,79.42391832766165,41.0,99.51385512882838,562.5580000000002,98.91832766164316,763.5081845755906,90.14341273699561
morgan_coreset,333,856,0.02338488859490606,58.81137578998542,0.2361111044883728,0.9844433641225084,0.7638888955116272,99.01555663587749,1.0,79.42391832766165,30.0,88.79436071949442,414.5700000000001,87.49392318911036,539.1435534586611,69.2877977637336
morgan_coreset,333,3041,0.009089887949001674,26.263976665046187,0.23636364936828613,1.0209042294603792,0.7636363506317139,98.97909577053962,1.0,79.42391832766165,16.0,22.593582887700535,215.252,18.95964997569276,554.6486761895703,71.42683519688867
morgan_coreset,333,2549,0.0497226945906154,90.19202722411278,0.23728811740875244,1.06951871657754,0.7627118825912476,98.93048128342245,1.0,79.42391832766165,26.0,79.01069518716578,339.394,72.41127856101119,685.4727866713977,85.3305785123967
morgan_coreset,333,3643,0.06550310993467856,96.56052503646086,0.238095223903656,1.1059795819154108,0.761904776096344,98.8940204180846,1.0,79.42391832766165,32.0,92.23383568303355,436.5830000000002,90.33787068546427,369.96395116161983,39.851725814292664
morgan_coreset,333,1121,0.039931250019430764,82.12202236266407,0.24000000953674316,1.1789013125911523,0.7599999904632568,98.82109868740885,1.0,79.42391832766165,21.0,56.29557608167234,291.272,54.55760816723384,362.68750733356694,38.41759844433641
morgan_coreset,333,4788,0.029711965719369293,69.33641225085076,0.24074071645736694,1.2518230432668935,0.7592592835426331,98.7481769567331,1.0,79.42391832766165,13.0,7.523091881380652,180.178,6.599416626154595,536.7329900097022,68.8988818667963
morgan_coreset,333,1733,0.056649792513127184,93.95964997569276,0.24242424964904785,1.4219737481769568,0.7575757503509521,98.57802625182305,1.0,79.42391832766165,11.0,1.9688867282450169,160.213,2.1147301895964996,188.15897615382002,3.901312591152163
morgan_coreset,333,955,0.021886230707518717,56.11327175498298,0.24324321746826172,1.494895478852698,0.7567567825317383,98.5051045211473,0.0,29.423918327661642,16.0,22.593582887700535,213.28000000000003,18.327661643169666,444.8761304247613,53.779776373359255
morgan_coreset,333,2875,0.01712831736395304,45.97715119105493,0.2448979616165161,1.6042780748663104,0.7551020383834839,98.3957219251337,1.0,79.42391832766165,19.0,43.2912007778318,248.369,34.346135148274186,163.79968208583958,1.59212445308702
morgan_coreset,333,858,0.02771595783225944,66.20077783179387,0.24528300762176514,1.6407389402041808,0.7547169923782349,98.35926105979583,1.0,79.42391832766165,26.0,79.01069518716578,378.302,81.62372386971317,317.1782802489827,28.719008264462808
morgan_coreset,333,111,0.012468463868068436,34.50413223140496,0.2461538314819336,1.7258142926592124,0.7538461685180664,98.27418570734079,1.0,79.42391832766165,26.0,79.01069518716578,361.407,78.46378220709771,316.76683198243296,28.62177929022849
morgan_coreset,333,100,0.028688384540115908,67.80505590666019,0.25,1.8959649975692758,0.75,98.10403500243072,1.0,79.42391832766165,31.0,90.39863879436072,436.8950000000001,90.39863879436072,422.99772678951234,49.720466699076326
morgan_coreset,365,807,0.04378123681090307,92.7609015188633,0.25,0.03674669279764821,0.75,99.96325330720235,1.0,80.5609995100441,22.0,62.0406663400294,312.43799999999993,63.449289563939246,787.7172061900761,55.74473297403234
morgan_coreset,365,4126,0.03680078878594817,88.44928956393925,0.25,0.03674669279764821,0.75,99.96325330720235,1.0,80.5609995100441,9.0,0.18373346398824106,128.215,0.11024007839294464,508.3175076007314,21.251837334639884
morgan_coreset,365,3850,0.002226399523495126,11.673199412052915,0.25333333015441895,0.08574228319451249,0.746666669845581,99.9142577168055,1.0,80.5609995100441,24.0,71.14159725624694,344.57100000000014,74.22831945124939,1204.357585313245,85.11758941695248
morgan_coreset,365,1328,0.011268771117827314,39.79666829985301,0.253731369972229,0.11024007839294464,0.746268630027771,99.88975992160705,1.0,80.5609995100441,32.0,92.28319451249388,424.5880000000002,89.29446349828515,572.7273628311584,29.997550220480157
morgan_coreset,365,2312,0.01630669891362202,54.274865262126404,0.2539682388305664,0.15923566878980894,0.7460317611694336,99.84076433121018,1.0,80.5609995100441,21.0,56.38167564919158,273.379,46.79078882900539,469.93888967004983,16.033806957373837
morgan_coreset,365,2536,0.07697377959075691,99.4732974032337,0.2539682388305664,0.15923566878980894,0.7460317611694336,99.84076433121018,1.0,80.5609995100441,23.0,67.02596766291033,345.807,74.75502204801568,551.7693472656641,26.959823615874573
morgan_coreset,365,4795,0.024252722131475224,72.01126898579128,0.2549019455909729,0.22048015678588928,0.7450980544090271,99.77951984321412,1.0,80.5609995100441,16.0,22.562469377756003,214.352,18.76531112199902,355.40167282344004,3.9073983341499265
morgan_coreset,365,1962,0.02036782630717171,64.0984811366977,0.25581395626068115,0.2694757471827536,0.7441860437393188,99.73052425281725,1.0,80.5609995100441,16.0,22.562469377756003,220.26800000000003,21.14159725624694,957.662177838875,69.5859872611465
morgan_coreset,365,533,0.004528236802790908,19.5124938755512,0.25641024112701416,0.3062224399804018,0.7435897588729858,99.6937775600196,0.0,30.560999510044095,16.0,22.562469377756003,221.34399999999994,21.558059774620283,375.0893295609137,5.4017638412542865
morgan_coreset,365,3179,0.027003494945557316,77.03331700146987,0.25757575035095215,0.34296913277804997,0.7424242496490479,99.65703086722195,1.0,80.5609995100441,34.0,95.7251347378736,613.2930000000001,99.57128858402744,799.3164559924744,56.82263596276334
morgan_coreset,365,2142,0.047306920607326663,94.30426261636453,0.25806450843811035,0.37971582557569816,0.7419354915618896,99.6202841744243,1.0,80.5609995100441,16.0,22.562469377756003,218.34399999999997,20.23517883390495,483.4150249462236,17.82214600685938
morgan_coreset,365,2031,0.012754953074699094,43.54483096521313,0.2586206793785095,0.4042136207741303,0.7413793206214905,99.59578637922587,1.0,80.5609995100441,24.0,71.14159725624694,333.3400000000001,70.54140127388536,1693.9740857947709,97.21950024497795
morgan_coreset,365,2868,0.03253254936769412,84.26016658500734,0.26153844594955444,0.4899559039686428,0.7384615540504456,99.51004409603136,1.0,80.5609995100441,24.0,71.14159725624694,385.2610000000001,82.94953454189124,519.3987756451141,22.2562469377756
morgan_coreset,365,154,0.03030755883287206,81.83488486036256,0.26229506731033325,0.5512003919647231,0.7377049326896667,99.44879960803527,1.0,80.5609995100441,32.0,92.28319451249388,439.58000000000015,90.89906908378246,785.4961715385191,55.499755022048014
morgan_coreset,365,1382,0.04203607730505854,91.87898089171973,0.2631579041481018,0.6001959823615874,0.7368420958518982,99.39980401763842,0.0,30.560999510044095,17.0,28.87065164135228,270.159,45.06369426751593,649.796937115796,39.42920137187653
morgan_coreset,365,2842,0.02044611111445982,64.19647231749143,0.2631579041481018,0.6001959823615874,0.7368420958518982,99.39980401763842,1.0,80.5609995100441,24.0,71.14159725624694,336.39699999999993,71.53356197942186,449.61451738669024,13.020578147966683
morgan_coreset,365,1068,0.021561938473865006,66.4747672709456,0.26530611515045166,0.6614404703576677,0.7346938848495483,99.33855952964234,1.0,80.5609995100441,21.0,56.38167564919158,291.272,54.654581087702105,691.1902698682572,45.308672219500245
morgan_coreset,365,3869,0.033485648652797906,85.33806957373837,0.26530611515045166,0.6614404703576677,0.7346938848495483,99.33855952964234,1.0,80.5609995100441,18.0,36.21999020088192,252.285,35.60754532092112,886.714803750119,64.34345908868202
morgan_coreset,365,516,0.020315707896398916,63.9514943655071,0.2666666507720947,0.7471827535521803,0.7333333492279053,99.25281724644782,1.0,80.5609995100441,17.0,28.87065164135228,227.30699999999996,24.804017638412542,953.8998337136189,69.36550710436062
morgan_coreset,365,1468,0.030982416562697623,82.74130328270456,0.2666666507720947,0.7471827535521803,0.7333333492279053,99.25281724644782,0.0,30.560999510044095,21.0,56.38167564919158,286.346,51.837334639882414,1109.4459635098171,80.2670259676629
morgan_coreset,365,1523,0.050329841660480046,95.40666340029398,0.2666666507720947,0.7471827535521803,0.7333333492279053,99.25281724644782,1.0,80.5609995100441,17.0,28.87065164135228,234.339,27.449779519843215,478.2209071473793,17.258696717295443
morgan_coreset,365,1671,0.041499519163085474,91.34002939735424,0.2666666507720947,0.7471827535521803,0.7333333492279053,99.25281724644782,1.0,80.5609995100441,19.0,43.32435080842724,257.3329999999999,39.073983341499265,946.9291579671865,68.92454679078884
morgan_coreset,365,1089,0.026389996150202433,76.07790298873101,0.2682926654815674,0.9064184223419891,0.7317073345184326,99.09358157765801,0.0,30.560999510044095,22.0,62.0406663400294,309.331,62.13865752082312,992.2080317970739,71.76629103380697
morgan_coreset,365,2533,0.010383714784917952,37.17540421362077,0.26923078298568726,0.9554140127388535,0.7307692170143127,99.04458598726114,0.0,30.560999510044095,17.0,28.87065164135228,253.26399999999992,36.67319941205292,373.5314426132094,5.254777070063694
morgan_coreset,365,642,0.021139613667501833,65.56834884860363,0.2698412537574768,1.02890739833415,0.7301587462425232,98.97109260166586,0.0,30.560999510044095,26.0,79.10338069573739,383.3850000000001,82.70455658990691,686.9503533604735,44.500244977951986
morgan_coreset,365,890,0.02907903595534811,80.04654581087702,0.2708333134651184,1.1024007839294463,0.7291666865348816,98.89759921607055,1.0,80.5609995100441,16.0,22.562469377756003,217.31199999999993,19.769720725134736,1015.4130403886728,73.84860362567369
morgan_coreset,365,33,0.031923160904997805,83.74571288584028,0.2682926654815674,0.9064184223419891,0.7317073345184326,99.09358157765801,0.0,30.560999510044095,14.0,12.175404213620775,187.28599999999997,8.01077902988731,236.5420825015813,0.23272905438510533
morgan_coreset,365,1818,0.01887211729082261,60.79127878490935,0.27272725105285645,1.2493875551200393,0.7272727489471436,98.75061244487996,1.0,80.5609995100441,26.0,79.10338069573739,386.27800000000013,83.10877021068104,1414.3714357112904,92.46692797648211
morgan_coreset,365,1827,0.029756068724398288,81.1734443900049,0.27272725105285645,1.2493875551200393,0.7272727489471436,98.75061244487996,0.0,30.560999510044095,15.0,17.08721215090642,202.297,13.535031847133757,505.01561728035057,20.835374816266537
morgan_coreset,365,3689,0.016351441516062937,54.3483586477217,0.27272725105285645,1.2493875551200393,0.7272727489471436,98.75061244487996,1.0,80.5609995100441,9.0,0.18373346398824106,132.15900000000002,0.2449779519843214,822.9676104353368,58.85595296423322
morgan_coreset,365,4023,0.0618162221550731,98.05242528172464,0.27272725105285645,1.2493875551200393,0.7272727489471436,98.75061244487996,1.0,80.5609995100441,22.0,62.0406663400294,298.43,57.729054385105336,579.593682567164,31.026457618814305
