budget,sample_id,uncertainty,normalized_uncertainty,rank,in_shortlist,selected
429,628,0.8639190510460881,0.09729650260278251,3201,False,False
429,629,0.26117324882536175,0.02941391748838554,3926,False,False
429,630,1.258842413178584,0.14177365805513303,2500,False,False
429,632,1.9719964682479805,0.22209066841764993,1447,False,False
429,634,1.3726947850802418,0.1545959677213562,2306,False,False
429,635,4.189411462261219,0.4718209220510409,139,True,False
429,636,4.088435989741931,0.46044883769557504,158,True,False
429,638,1.307721886589837,0.1472785740611199,2414,False,False
429,639,2.005526125757801,0.2258668537040196,1400,False,False
429,640,2.151368401218477,0.24229193811068162,1224,False,False
429,641,1.114233449534071,0.12548747199338656,2779,False,False
429,642,0.3126576459620532,0.03521220585110572,3872,False,False
429,643,0.2877494730983996,0.032406991516586145,3904,False,False
429,644,1.5080081585374552,0.16983526355217438,2101,False,False
429,646,1.5472339665207435,0.17425296208992622,2046,False,False
429,647,2.036428679182048,0.22934716863171348,1360,False,False
429,648,2.0750856201258157,0.2337008000866474,1312,False,False
429,650,2.6390866555334878,0.2972198625995855,758,True,False
429,651,3.4247131591796878,0.38569888278587555,323,True,False
429,653,1.5327351767245547,0.17262007584041714,2073,False,False
429,654,3.0783350892420343,0.34668900710084705,477,True,False
429,655,0.9420384907403404,0.10609448924092442,3068,False,False
429,656,1.3722001281990828,0.1545402583531383,2309,False,False
429,657,1.886114342107723,0.21241843060854035,1551,False,False
429,658,1.9575601664635194,0.22046481970827653,1465,False,False
429,659,0.5750378723340471,0.06476205585986478,3592,False,False
429,660,1.1961016668433684,0.13470765438069945,2638,False,False
429,661,2.3689325162429142,0.26679449706931946,977,True,True
429,662,2.605325051711366,0.2934175549989189,781,True,False
429,663,1.4628647743723877,0.16475111430277836,2165,False,False
429,664,1.263700261327993,0.14232075981720274,2493,False,False
429,665,0.7483936089274124,0.08428576801349782,3375,False,False
429,666,0.78136980279926,0.08799962098270492,3339,False,False
429,668,0.6616259225650097,0.07451379642452247,3511,False,False
429,670,0.8668884121398873,0.09763091871392349,3199,False,False
429,672,1.1085279208654408,0.12484490254861573,2789,False,False
429,673,1.0630542241994423,0.1197235527639755,2858,False,False
429,674,2.1260871315783634,0.2394447047797781,1255,False,False
429,677,0.9214303056253691,0.10377354917802209,3097,False,False
429,678,1.3230461996732832,0.14900443259613425,2385,False,False
429,679,1.8488780731451562,0.20822479842084013,1586,False,False
429,680,2.0859991519699013,0.23492990653844734,1303,False,False
429,681,1.6743388832460488,0.18856780309964297,1822,False,False
429,682,2.4470389312846996,0.2755910168418666,904,True,False
429,683,1.2908786637935765,0.14538165250504212,2441,False,False
429,684,1.5067825603614866,0.16969723393473082,2103,False,False
429,685,4.178721612402376,0.4706170071664752,141,True,False
429,686,3.0540902379248345,0.34395849752772023,487,True,False
429,687,1.7756575989313128,0.19997854427087333,1675,False,False
429,688,3.344062266970598,0.37661579828364505,367,True,True
429,689,1.1580152068342526,0.13041827176907556,2705,False,False
429,690,3.9534888291609795,0.4452507855808496,186,True,False
429,693,5.152950894056055,0.5803368955325755,39,True,False
429,694,4.8287709777833445,0.5438270257372456,74,True,False
429,695,1.1170701579330558,0.12580694846029739,2770,False,False
429,696,0.919438812159738,0.10354926271399797,3103,False,False
429,697,3.712076229744271,0.4180623567818194,241,True,False
429,698,5.058566558066007,0.569707119766897,47,True,False
429,699,0.59635225255457,0.06716252920061551,3575,False,False
429,700,0.31864189823353567,0.03588616577362737,3861,False,False
429,701,1.5806960609997822,0.17802153827612338,1984,False,False
429,702,0.9584486414600573,0.10794263724770777,3038,False,False
429,704,1.9943010292416217,0.22460265813953878,1419,False,False
429,705,1.8137538444464383,0.2042690289481477,1629,False,False
429,706,2.7764140641937645,0.3126859835954925,645,True,False
429,707,3.7915304211963865,0.427010666158794,220,True,False
429,708,4.232541315208605,0.476678302895313,130,True,False
429,709,3.5193541236374797,0.3963575606255962,291,True,False
429,710,1.7063066851617428,0.19216808870340335,1780,False,False
429,711,1.6369977349035456,0.18436235916077162,1893,False,False
429,712,5.788502031116395,0.6519140910884748,15,True,False
429,713,2.3604960994238664,0.26584436887154594,984,True,False
429,714,0.9461823875117219,0.10656118419633047,3058,False,False
429,715,1.0149318435245982,0.11430390224126434,2952,False,False
429,717,2.49679173620087,0.28119428940213764,858,True,False
429,718,1.8252732623393568,0.20556637164668382,1615,False,False
429,720,2.551935056871078,0.28740465394568876,822,True,False
429,721,2.3114782548712265,0.2603238691970408,1028,False,False
429,724,3.4037933410781624,0.38334284591656453,336,True,False
429,725,3.8866042208525564,0.4377180908700584,201,True,False
429,726,4.852357835263579,0.5464834305675804,71,True,False
429,727,5.209091767178087,0.5866596066722664,37,True,False
429,728,1.3345866281862264,0.15030414155785607,2365,False,False
429,729,1.5767796974679122,0.1775804686248515,1989,False,False
429,730,1.9324172617880926,0.21763316935025745,1491,False,False
429,731,1.3313287984998101,0.14993723746634424,2371,False,False
429,732,2.3702012652648192,0.26693738643188486,975,True,False
429,733,2.4818234895196936,0.2795085318645411,873,True,False
429,734,0.588366446439661,0.0662631497917418,3581,False,False
429,735,0.9029692813424712,0.1016944271873494,3131,False,False
429,736,1.5881530931223466,0.17886136597114133,1967,False,False
429,737,2.0255498183840563,0.22812196691094414,1378,False,False
429,738,2.3748438251827397,0.267460241950108,969,True,False
429,740,0.8763696683514872,0.09869871906923752,3185,False,False
429,741,0.9930825614151271,0.11184318704918823,2981,False,False
429,743,1.664827006403525,0.18749655418014602,1842,False,False
429,744,0.8752695381222854,0.09857481993357275,3187,False,False
429,745,1.6684519042899992,0.1879047983162362,1833,False,False
429,746,1.2782302220050064,0.14395715660127356,2460,False,False
429,747,0.16888923260335173,0.01902068444916991,3979,False,False
429,748,0.5533917272273456,0.06232421841298339,3612,False,False
429,749,3.587712448575859,0.404056228611023,274,True,False
429,750,3.422958240720511,0.385501239930073,326,True,False
429,751,0.33894549817210035,0.038172802770318655,3844,False,False
429,752,1.5204168464317742,0.1712327578342426,2083,False,False
429,753,0.3853132243109109,0.04339484016084405,3809,False,False
429,754,0.745234450719414,0.08392997652535443,3379,False,False
429,756,0.8494483835859239,0.09566678355387737,3222,False,False
429,758,1.0161372224697711,0.11443965472355346,2946,False,False
429,759,0.9842652001064629,0.11085015602796082,2999,False,False
429,760,1.2748837156884076,0.14358026554863512,2464,False,False
429,761,1.8768044260652834,0.21136992696765167,1558,False,False
429,762,2.5163149791977504,0.28339304084853834,846,True,False
429,764,2.360228236149651,0.2658142015083823,985,True,False
429,765,3.0614275557191615,0.3447848427263922,485,True,False
429,767,3.0254311423496962,0.340730845858454,502,True,False
429,768,3.659334560191382,0.412122471577628,249,True,False
429,769,1.651829602171273,0.1860327573427207,1867,False,False
429,771,0.16734162387585413,0.018846389280657613,3980,False,False
429,772,0.22912676421405118,0.02580477046284082,3950,False,False
429,774,2.0269741665609806,0.22828238019959146,1373,False,False
429,776,0.2998328771910654,0.03376785160680982,3885,False,False
429,777,1.1947828321978113,0.13455912426278077,2642,False,False
429,778,1.0298837513220909,0.11598781965710762,2921,False,False
429,779,1.185330744148076,0.1334946088913241,2656,False,False
429,781,4.563533128252581,0.5139553437943853,97,True,False
429,782,0.42811287163288475,0.04821503250643274,3754,False,False
429,783,0.47740740523943703,0.05376669352322053,3696,False,False
429,784,1.2123505874429739,0.13653764428947343,2599,False,False
429,785,2.2203450534929092,0.25006024350853595,1131,False,False
429,786,1.5478884585783745,0.17432667245446984,2042,False,False
429,787,1.749960687121163,0.1970845003858678,1715,False,False
429,788,1.6598534150513513,0.1869364171587943,1852,False,False
429,789,3.4966988096596237,0.39380606831535686,298,True,False
429,790,2.6755726411898766,0.3013289961973264,729,True,False
429,791,2.283602868268299,0.2571844805912667,1051,False,False
429,792,1.7608690281094057,0.19831302223183178,1700,False,False
429,793,4.649652654203454,0.5236543181030126,88,True,False
429,794,1.5094887895539852,0.17000201554054545,2099,False,False
429,796,2.436167549398384,0.27436665741291666,913,True,False
429,797,1.326321417848636,0.1493732950182987,2381,False,False
429,798,1.8431152037985272,0.20757577114021142,1594,False,False
429,799,5.952188342027289,0.6703488108186362,10,True,False
429,800,4.758878976754646,0.5359556317081775,80,True,False
429,801,3.64509498352057,0.410518778492105,256,True,False
