Unnamed: 0,pred,true
112,4.303737640380859,4.28000020980835
113,11.36293125152588,8.199999809265137
114,7.59644603729248,9.25
115,11.533595085144045,13.800000190734863
116,11.066411018371582,13.899999618530272
117,33.61079788208008,40.68000030517578
118,28.76020622253418,16.200000762939453
119,17.591445922851562,23.700000762939453
120,7.46097993850708,7.550000190734863
121,9.412958145141602,7.730000019073486
122,14.931693077087402,10.350000381469728
123,9.940360069274902,8.199999809265137
124,8.140145301818848,10.345600128173828
125,6.502316951751709,6.375
126,19.09560775756836,25.899999618530273
127,15.312894821166992,14.640000343322754
128,11.064745903015137,10.319000244140623
129,16.058429718017578,13.300000190734863
130,3.706254720687866,4.244999885559082
131,10.983128547668455,9.75
132,9.090676307678224,10.380999565124512
133,8.594958305358887,8.800000190734863
134,7.804025650024414,8.800000190734863
135,11.00090789794922,7.150000095367432
136,9.704216003417969,9.0
137,9.519906044006348,12.529999732971191
138,14.845160484313965,18.420000076293945
139,9.139763832092283,10.0
140,9.644617080688477,10.43000030517578
141,18.678936004638672,19.100000381469727
142,13.811186790466309,12.847200393676758
143,10.777142524719238,10.210000038146973
144,6.472002983093262,7.0
145,6.153849124908447,7.699999809265137
146,15.89423942565918,14.91100025177002
147,6.803900241851807,8.239999771118164
148,19.962831497192383,17.440000534057617
149,25.65021324157715,15.960000038146973
150,9.653827667236328,10.300000190734863
151,9.231451034545898,6.199999809265137
152,8.166135787963867,6.480000019073486
153,9.815043449401855,12.399999618530272
154,18.589494705200195,21.461999893188477
155,27.480056762695312,32.08000183105469
156,10.127772331237791,9.892999649047852
157,15.519954681396484,16.31999969482422
158,5.9386210441589355,6.199999809265137
159,31.50713348388672,30.399999618530273
160,18.360084533691406,15.531000137329102
161,9.29216480255127,10.699999809265137
162,18.581748962402344,20.88999938964844
163,12.507811546325684,10.949999809265137
164,10.18202304840088,12.045000076293944
165,18.327186584472656,13.899999618530272
166,12.004773139953612,11.600000381469728
167,10.73078727722168,12.079999923706056
168,8.43767261505127,7.559999942779541
169,10.284849166870115,10.300000190734863
170,23.67394256591797,24.920000076293945
171,8.684273719787598,5.873000144958496
172,32.45781326293945,42.400001525878906
173,10.369366645812988,7.900000095367432
174,11.444931983947754,11.024999618530272
175,7.369103908538818,8.260000228881836
176,21.674888610839844,12.0
177,17.346240997314453,12.720000267028809
178,8.188138008117676,6.0229997634887695
179,26.59000015258789,29.399999618530273
180,11.892352104187012,15.5
181,10.528396606445312,14.0
182,9.14942455291748,6.199999809265137
183,12.201115608215332,12.392999649047852
184,9.310545921325684,8.470000267028809
185,13.278943061828612,9.899999618530272
186,7.731526851654053,9.359999656677246
187,7.532752990722656,8.199999809265137
188,13.791159629821776,10.730999946594238
189,8.20621109008789,7.585999965667725
190,5.93983268737793,6.789999961853027
191,7.367119789123535,10.050000190734863
192,10.902740478515623,10.149999618530272
193,4.746162414550781,5.900000095367432
194,7.145360469818115,7.610000133514404
195,8.867478370666504,10.038000106811523
196,11.184073448181152,8.895999908447266
197,18.521554946899418,28.739999771118164
198,8.973275184631348,8.279999732971191
199,25.51630973815918,32.5
200,10.759915351867676,9.17099952697754
201,12.984522819519045,11.699999809265137
202,9.829438209533691,12.260000228881836
203,13.254961013793944,10.199999809265137
204,10.006937980651855,13.149999618530272
205,23.25701141357422,31.65999984741211
206,5.757002353668213,5.900000095367432
207,10.29634952545166,9.84000015258789
208,5.114787578582764,4.955999851226807
209,6.536959171295166,5.5
210,35.16447067260742,33.119998931884766
211,18.489810943603516,19.899999618530273
212,13.78826904296875,17.06999969482422
213,7.895223617553711,6.019999980926514
214,5.992099285125732,6.099999904632568
215,8.248269081115723,12.199999809265137
216,12.356608390808104,10.899999618530272
217,14.984811782836914,7.039999961853027
218,7.449324607849121,9.390000343322754
219,11.911067008972168,7.900000095367432
220,4.704856872558594,4.5
221,9.336493492126465,10.100000381469728
222,17.657386779785156,16.399999618530273
223,4.7081146240234375,4.097499847412109
224,16.411239624023438,22.8799991607666
225,7.053953647613525,9.402000427246094
226,39.912086486816406,23.700000762939453
227,30.905988693237305,31.15999984741211
228,11.615924835205078,9.699999809265137
229,7.480761528015137,8.609999656677246
230,29.4921875,23.700000762939453
231,35.34244155883789,49.29999923706055
232,6.376193523406982,5.900000095367432
233,13.293965339660645,12.079999923706056
234,8.950117111206055,7.300000190734863
235,19.032623291015625,31.920000076293945
236,13.240690231323242,15.020000457763672
237,26.319629669189453,23.1200008392334
238,8.141005516052246,8.359999656677246
239,12.243614196777344,9.630000114440918
240,11.444535255432127,8.295000076293945
241,18.519367218017575,12.0
242,25.02072525024414,16.8799991607666
243,16.199995040893555,17.0
244,15.80739688873291,16.200000762939453
245,7.821002960205078,7.9120001792907715
246,9.790093421936035,10.494000434875488
